ticker,symbol,yearReport,lengthReport,risk_score,risk_label,risk_reasoning,high_risk_count,medium_risk_count,composite_rules_count,high_risk_indicators,medium_risk_indicators,composite_rules_activated,risk_types_detected,high_risk_details,composite_risk_details
REE,REE,2018,2,0.5667,Medium,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 1 vấn đề phức hợp: working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",5,2,1,"B3, C1, C2, D2, D3","A1, A2",R12,working_capital_inefficiency,"B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
REE,REE,2018,1,0.6083,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 1 vấn đề phức hợp: working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",5,3,1,"B3, C1, C2, D2, D3","A1, A2, A3",R12,working_capital_inefficiency,"B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
REE,REE,2017,4,0.5667,Medium,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 1 vấn đề phức hợp: working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",5,2,1,"B3, C1, C2, D2, D3","A1, A2",R12,working_capital_inefficiency,"B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
REE,REE,2017,3,0.5917,Medium,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 2 vấn đề phức hợp: profitability_concern - Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh.; working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",5,1,2,"B3, C1, C2, D2, D3",A2,"R10, R12","profitability_concern, working_capital_inefficiency","B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R10 (profitability_concern): Mặc dù có thanh khoản tốt nhưng khả năng sinh lợi kém cho thấy doanh nghiệp cần cải thiện hiệu quả kinh doanh. | R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
REE,REE,2017,2,0.6083,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 1 vấn đề phức hợp: working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",5,3,1,"B3, C1, C2, D2, D3","A1, A2, A3",R12,working_capital_inefficiency,"B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
REE,REE,2017,1,0.6083,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 1 vấn đề phức hợp: working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",5,3,1,"B3, C1, C2, D2, D3","A1, A2, A3",R12,working_capital_inefficiency,"B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
REE,REE,2016,4,0.5667,Medium,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 1 vấn đề phức hợp: working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",4,4,1,"B3, C1, C2, D2","A1, A2, A3, D3",R12,working_capital_inefficiency,"B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản.",R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
REE,REE,2016,3,0.65,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 1 vấn đề phức hợp: working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",5,4,1,"B3, C1, C2, D2, D3","A1, A2, A3, C3",R12,working_capital_inefficiency,"B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
REE,REE,2016,2,0.65,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 1 vấn đề phức hợp: working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",5,4,1,"B3, C1, C2, D2, D3","A1, A2, A3, C3",R12,working_capital_inefficiency,"B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
REE,REE,2016,1,0.6083,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 1 vấn đề phức hợp: working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",5,3,1,"B3, C1, C2, D2, D3","A1, A2, C3",R12,working_capital_inefficiency,"B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
REE,REE,2015,4,0.6083,High,"Các chỉ số có rủi ro cao: B3 (Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay.), C1 (Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng.), C2 (Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ.) | Phát hiện 1 vấn đề phức hợp: working_capital_inefficiency - Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.",5,3,1,"B3, C1, C2, D2, D3","A1, A2, C3",R12,working_capital_inefficiency,"B3: Interest coverage ratio thấp cho thấy doanh nghiệp gặp khó khăn trong việc trả lãi vay. | C1: Inventory turnover thấp cho thấy hàng tồn kho quay vòng chậm, có nguy cơ ứ đọng. | C2: Receivable ratio cao cho thấy doanh nghiệp gặp khó khăn trong thu hồi công nợ. | D2: Basic earning power thấp cho thấy doanh nghiệp không tạo ra lợi nhuận hiệu quả từ tài sản. | D3: ROA thấp cho thấy doanh nghiệp có hiệu quả sinh lợi kém.",R12 (working_capital_inefficiency): Hàng tồn kho quay vòng chậm kết hợp với khoản phải thu cao cho thấy doanh nghiệp quản lý vốn lưu động kém hiệu quả.
